label,x,y,plot_type,plot_num
CHB,332499.8726706864,22283.401214645517,path,5
CHB,358570.98381603474,22335.456335706214,path,5
CHB,386686.3148009089,22285.61152659454,path,5
CHB,417006.1516495219,22204.08152027136,path,5
CHB,449703.34831496683,22118.553371354134,path,5
CHB,484964.31212281424,22034.645258866323,path,5
CHB,522990.06648273807,21932.666761078588,path,5
CHB,563997.3969267075,21851.29684409744,path,5
CHB,608220.087007334,21830.860924039367,path,5
CHB,655910.2511022445,21883.287214864617,path,5
CHB,707339.7717228332,21986.018933317202,path,5
CHB,762801.8495215095,22115.332926294992,path,5
CHB,822612.6748340634,22332.03017059177,path,5
CHB,887113.2302866426,22680.33661873433,path,5
CHB,956671.2347440422,22965.347290698293,path,5
CHB,1031683.2396817774,22877.49725016811,path,5
CHB,1112576.8899334166,21810.385819140636,path,5
CHB,1199813.361701719,20389.98160126089,path,5
CHB,1293889.9917327347,19231.219658329464,path,5
CHB,1395343.1126418302,18019.37534584709,path,5
CHB,1504751.1105558972,17264.97234279068,path,5
CHB,1622737.7225033978,17265.724531592117,path,5
CHB,1749975.5923507567,17416.3889560794,path,5
CHB,1887190.1055575348,17655.065069390217,path,5
CHB,2035163.5246124123,18227.915608291285,path,5
CHB,2194739.448726163,19516.165888732314,path,5
CHB,2366827.6232064343,21475.50837775563,path,5
CHB,2552409.125932635,24062.545303751856,path,5
CHS,0.0,151798.8260246882,path,6
CHS,1450.0,151798.8260246882,path,6
CHS,1565.4888718986003,152511.26603728428,path,6
CHS,1690.176143474724,153192.6440666159,path,6
CHS,1824.7944442470157,153839.27566004868,path,6
CHS,1970.1347558421319,154447.4440656467,path,6
CHS,2127.051059594154,155092.6615402441,path,6
CHS,2296.4653543136355,155781.31456298442,path,6
CHS,2479.3730737094297,156348.5640360578,path,6
CHS,2676.848935294578,156626.5548589658,path,6
CHS,2890.0532551429496,156292.80193595556,path,6
CHS,3120.2387656004216,155121.84425929206,path,6
CHS,3368.7579760097124,153340.54939527888,path,6
CHS,3637.071119698522,151182.71243855948,path,6
CHS,3926.7547339253883,148350.25526909454,path,6
CHS,4239.510923196789,143889.96248258464,path,6
CHS,4577.177360384229,138152.97695961906,path,6
CHS,4941.738084405322,131544.81848768616,path,6
CHS,5335.335157913127,123723.42592642992,path,6
CHS,5760.281253491281,113353.6277595494,path,6
CHS,6219.0732423080835,101784.22063035438,path,6
CHS,6714.406865072857,90258.22353819569,path,6
CHS,7249.192571497328,79174.20001854743,path,6
CHS,7826.572621330388,67633.43275535596,path,6
CHS,8449.939547447568,56783.443892407515,path,6
CHS,9122.956089479349,47430.98309592528,path,6
CHS,9849.576715103094,39703.79817192258,path,6
CHS,10634.070855452039,32810.68356537337,path,6
CHS,11481.047991166475,27075.446108814314,path,6
CHS,12395.484736486134,22675.649626144404,path,6
CHS,13382.754080522744,19523.528936494647,path,6
CHS,14448.656957526857,17023.755536625486,path,6
CHS,15599.456331647289,15028.793353544665,path,6
CHS,16841.91399645654,13502.486092558422,path,6
CHS,18183.330305466196,12411.630411103553,path,6
CHS,19631.587067078548,11679.048815991997,path,6
CHS,21195.193856013746,11099.645379469783,path,6
CHS,22883.33801332627,10491.849140275486,path,6
CHS,24705.938628797587,9707.603338457899,path,6
CHS,26673.704822891286,8645.737067243293,path,6
CHS,28798.19867072022,7438.878014760176,path,6
CHS,31091.903137750032,6007.8724729651785,path,6
CHS,33568.295426411605,4650.766064714453,path,6
CHS,36241.9261645876,3551.398167078635,path,6
CHS,39128.504901263856,2753.124684826098,path,6
CHS,42244.99241169545,2229.8959477079243,path,6
CHS,45609.70035444829,1942.0306546913337,path,6
CHS,49242.39886587476,1870.7436987677324,path,6
CHS,53164.43272422011,1986.5816604074366,path,6
CHS,57398.8467659092,2250.9003439478897,path,6
CHS,61970.52129092674,2641.7289728442847,path,6
CHS,66906.31825289728,3117.6461983842405,path,6
CHS,72235.2390928392,3620.5403312620892,path,6
CHS,77988.59514398238,4258.345386981235,path,6
CHS,84200.1916089032,5057.191491869545,path,6
CHS,90906.52618997781,5994.747887542681,path,6
CHS,98147.00354025439,7011.605055487833,path,6
CHS,105964.16679480048,8093.1145199827615,path,6
CHS,114403.94754294293,9298.53556221173,path,6
CHS,123515.93571017125,10595.640133113418,path,6
CHS,133353.67093545926,11929.991001544995,path,6
CHS,143974.95715606157,13241.881965703527,path,6
CHS,155442.20224820136,14584.53142091418,path,6
CHS,167822.7847192902,15923.819011963085,path,6
CHS,181189.44960626416,17185.743063018574,path,6
CHS,195620.73590623363,18291.70938196251,path,6
CHS,211201.43805091293,19288.212024803834,path,6
CHS,228023.1041363348,20195.332558223305,path,6
CHS,246184.57383531576,21010.36979371864,path,6
CHS,265792.55915330054,21780.81034801383,path,6
CHS,286962.27143996034,22593.580560991104,path,6
CHS,309818.0983406917,23249.32363160042,path,6
CHS,334494.3346656132,23505.052810361194,path,6
CHS,361135.9714704436,23364.09137181977,path,6
CHS,389899.54798570334,23032.37628440507,path,6
CHS,420954.07139993994,22609.669287303244,path,6
CHS,454482.00990138913,22129.019337656202,path,6
CHS,490680.36481292016,21447.5424523764,path,6
CHS,529761.8281198422,20712.3913333421,path,6
CHS,571956.0321919118,20062.958381896122,path,6
CHS,617510.8990425619,19422.16956918612,path,6
CHS,666694.0970532625,18862.108325426358,path,6
CHS,719794.6137223227,18469.520116446372,path,6
CHS,777124.4536792046,18132.281565901485,path,6
CHS,839020.4719414305,17911.05003096528,path,6
CHS,905846.3531858069,17928.220221918597,path,6
CHS,977994.748663662,18271.749058573467,path,6
CHS,1055889.5833160207,18789.809193898418,path,6
CHS,1139988.5466447452,19319.364810400406,path,6
CHS,1230785.7819753152,19966.730734989284,path,6
CHS,1328814.7899126695,20697.424834618712,path,6
CHS,1434651.563050042,21399.736174280937,path,6
CHS,1548917.9703494976,22059.72096410291,path,6
CHS,1672285.4110799346,22786.83551100315,path,6
CHS,1805478.7597820768,23418.404304532607,path,6
CHS,1949280.6254400879,23763.608790542923,path,6
CHS,2104535.949885516,23724.083796190873,path,6
CHS,2272156.9724526387,23450.63617431101,path,6
CHS,2453128.590056152,22947.676760136575,path,6
CHS,2648514.144185659,22216.34284113524,path,6
CHS,2859461.6688197865,21266.058216841346,path,6
CLM,0.0,95183.90136449038,path,7
CLM,1450.0,95183.90136449038,path,7
CLM,1565.4486823249608,96593.69809530092,path,7
CLM,1690.0893634434199,97841.32271601762,path,7
CLM,1824.6539082854715,98854.4941319277,path,7
CLM,1969.93245270661,99627.07242486942,path,7
CLM,2126.7780430060284,100341.28577685701,path,7
CLM,2296.111644842379,100863.02003013346,path,7
CLM,2478.9275509582762,101023.4339372196,path,7
CLM,2676.2992194666745,100951.6399740951,path,7
CLM,2889.385576980296,100786.63376031318,path,7
CLM,3119.4378235948643,100547.84309158273,path,7
CLM,3367.806779683605,100066.40488822832,path,7
CLM,3635.9508176419117,98991.96927835108,path,7
CLM,3925.444425155791,97510.36432122477,path,7
CLM,4237.987450275862,95766.17424783515,path,7
CLM,4575.41508258212,93216.93928675885,path,7
CLM,4939.708629046849,90010.66609341594,path,7
CLM,5333.007147869404,86537.37251660172,path,7
CLM,5757.620008594316,82629.54338998623,path,7
CLM,6216.040452263314,78179.77231777516,path,7
CLM,6710.96023122363,73887.27653169993,path,7
CLM,7245.285414554657,70129.1913875189,path,7
CLM,7822.15345191921,66363.69626230384,path,7
CLM,8444.951596034882,63168.980820269484,path,7
CLM,9117.336791938542,61198.47084937311,path,7
CLM,9843.257149829707,59995.03547712051,path,7
CLM,10626.975127577023,59061.17902771554,path,7
CLM,11473.092559010747,58566.45955062455,path,7
CLM,12386.577674962557,58668.22174948836,path,7
CLM,13372.794275714423,59221.78991623803,path,7
CLM,14437.533226151678,59803.44083650381,path,7
CLM,15587.046458553104,59963.905522564535,path,7
CLM,16828.083682675806,59332.32243977146,path,7
CLM,18167.932018688985,58017.54484777348,path,7
CLM,19614.458785673207,56237.695768002224,path,7
CLM,21176.157696930615,52936.361689218356,path,7
CLM,22862.198733355606,46999.03745975358,path,7
CLM,24682.481987712374,40375.9115283101,path,7
CLM,26647.695795982014,34164.42663121562,path,7
CLM,28769.379497114805,27239.831129982842,path,7
CLM,31059.991189700097,21251.816394364312,path,7
CLM,33532.980883407545,17214.05740062985,path,7
CLM,36202.86947472998,14330.908233661254,path,7
CLM,39085.33401075767,12055.451900590007,path,7
CLM,42197.299741635594,10824.166845375972,path,7
CLM,45557.039502217165,11133.654428372913,path,7
CLM,49184.28100646351,13626.054293816402,path,7
CLM,53100.32268459927,17071.707848309885,path,7
CLM,57328.15874319738,18515.47915107953,path,7
CLM,61892.61418252036,16375.566662300547,path,7
CLM,66820.49056391291,12752.257965199418,path,7
CLM,72140.72338316208,9229.479357164142,path,7
CLM,77884.5519738901,6593.811862756668,path,7
CLM,84085.70293861811,4938.954325711343,path,7
CLM,90780.58818457094,4119.480508069335,path,7
CLM,98008.51872704936,4058.4010655420966,path,7
CLM,105811.93551577984,4713.959516927299,path,7
CLM,114236.65863960785,5927.515929047459,path,7
CLM,123332.15637281416,7364.694204282752,path,7
CLM,133151.83564284,8783.584385507791,path,7
CLM,143753.35562498876,10462.411107374935,path,7
CLM,155198.96630546928,12319.459027873574,path,7
CLM,167555.8740007537,14251.460752382169,path,7
CLM,180896.63597950852,16397.773849736634,path,7
CLM,195299.5865042343,18631.392251177796,path,7
CLM,210849.29679425052,20685.161086085245,path,7
CLM,227637.07161083067,22410.460274380326,path,7
CLM,245761.48538033632,24177.269941119488,path,7
CLM,265328.96100336063,25722.399401056886,path,7
CLM,286454.39474852546,26655.259321563248,path,7
CLM,309261.8309001888,26738.23401945841,path,7
CLM,333885.1901214521,26569.481704380338,path,7
CLM,360469.0558092736,26289.56539162319,path,7
CLM,389169.52305900014,25947.235058785533,path,7
CLM,420155.11522327305,25475.548397653318,path,7
CLM,453607.77344714827,24743.444655081097,path,7
CLM,489723.9249897914,23930.080972155407,path,7
CLM,528715.6366057087,23183.76572380742,path,7
CLM,570811.8597579378,22450.536106359177,path,7
CLM,616259.7749748448,21693.622914745283,path,7
CLM,665326.2432443087,20868.146134135965,path,7
CLM,718299.3729676005,19960.695938782406,path,7
CLM,775490.2116737765,19204.323716136656,path,7
CLM,837234.5724280135,18625.16905297044,path,7
CLM,903895.0056581626,18171.315945528946,path,7
CLM,975862.9279777141,17852.85688765924,path,7
CLM,1053560.920505166,17607.88575601222,path,7
CLM,1137445.210175093,17604.123470627666,path,7
CLM,1228008.348610648,18092.34854787555,path,7
CLM,1325782.1042873038,18738.720936599773,path,7
CLM,1431340.5849700521,19326.60785421697,path,7
CLM,1545303.6087583494,19952.17315363548,path,7
CLM,1668340.3435329432,20501.525630036063,path,7
CLM,1801173.2361746335,21048.408124219182,path,7
CLM,1944582.254626599,21534.52242361902,path,7
CLM,2099409.4677087665,21750.194673531907,path,7
CLM,2266563.989576027,21562.807654877088,path,7
CLM,2447027.317853102,21015.075068017555,path,7
CLM,2641859.0967905666,20161.741747638924,path,7
CLM,2852203.339282075,19067.0856973075,path,7
ESN,0.0,65303.258077421764,path,8
ESN,1450.0,65303.258077421764,path,8
ESN,1565.7636116554572,65742.2336779539,path,8
ESN,1690.7694397133387,66144.93678207687,path,8
ESN,1825.7553547601592,66500.74117020273,path,8
ESN,1971.5181367369357,66798.89553512685,path,8
ESN,2128.9181780837666,67062.89264309879,path,8
ESN,2298.8845623692378,67321.63747944204,path,8
ESN,2482.4205483822293,67529.78250893304,path,8
ESN,2680.609492057021,67640.26225915948,path,8
ESN,2894.6212411869665,67539.59761202382,path,8
ESN,3125.7190406727636,67065.46369026345,path,8
ESN,3375.266989064839,66321.37656767326,path,8
ESN,3644.7380904135193,65425.18562008613,path,8
ESN,3935.722948954542,64403.44657573728,path,8
ESN,4249.939157951952,62934.49572192489,path,8
ESN,4589.241438117793,61081.02549414199,path,8
ESN,4955.632585452553,58963.79166977123,path,8
ESN,5351.275293128041,56638.66149318809,path,8
ESN,5778.504917193639,53744.72850787579,path,8
ESN,6239.843261457883,50452.99075926637,path,8
ESN,6738.0134629132845,47042.370791218316,path,8
ESN,7275.956065568414,43713.989162726495,path,8
ESN,7856.8463775660875,40165.157505845986,path,8
ESN,8484.113214041363,36581.91211193238,path,8
ESN,9161.45913635255,33304.34671440972,path,8
ESN,9892.88230715121,30558.84551962935,path,8
ESN,10682.700090294793,28094.862304441143,path,8
ESN,11535.574534904865,25847.51576009439,path,8
ESN,12456.539893995421,24009.295473163507,path,8
ESN,13451.03234010521,22718.28278943548,path,8
ESN,14524.9220533362,21795.847528489656,path,8
ESN,15684.547871203924,20987.322907266735,path,8
ESN,16936.754704827013,20396.10154638351,path,8
ESN,18288.93394231207,20118.144661808165,path,8
ESN,19749.0670778225,20304.553300859552,path,8
ESN,21325.772823860167,21010.513964159552,path,8
ESN,23028.35798484903,22053.471107980466,path,8
ESN,24866.872392311725,23224.443195297365,path,8
ESN,26852.168225904403,24405.179459449686,path,8
ESN,28995.96407046344,25867.120966575116,path,8
ESN,31310.9140871729,27511.239411027327,path,8
ESN,33810.68270714867,29161.19408769113,path,8
ESN,36510.02528833229,30693.683648599173,path,8
ESN,39424.87521178706,32440.846414363077,path,8
ESN,42572.4379314989,34137.27916967489,path,8
ESN,45971.29253282862,35328.921750158035,path,8
ESN,49641.50139908365,35547.53704561438,path,8
ESN,53604.728633537,35162.68260887682,path,8
ESN,57884.36793590181,34472.54778725209,path,8
ESN,62505.68068807653,33542.6939056281,path,8
ESN,67495.94506423824,32439.1860988842,path,8
ESN,72884.61704543448,31225.089448983526,path,8
ESN,78703.50428909269,29958.043240491294,path,8
ESN,84986.9538797452,28688.872738094517,path,8
ESN,91772.05506920387,27461.110246182863,path,8
ESN,99098.85820289665,26311.25385263795,path,8
ESN,107010.61112462034,25269.58569211951,path,8
ESN,115554.01445513322,24361.39201876342,path,8
ESN,124779.49725141814,23608.465504198746,path,8
ESN,134741.51467374666,23030.818788379842,path,8
ESN,145498.86941758095,22648.593333418532,path,8
ESN,157115.0588076257,22484.208567525064,path,8
ESN,169658.649602819,22672.308365513196,path,8
ESN,183203.68272461902,23367.031852141372,path,8
ESN,197830.1102975724,24448.960406116585,path,8
ESN,213624.2675818789,25786.375182699827,path,8
ESN,230679.3825836238,27221.826893898204,path,8
ESN,249096.1263507488,28560.468474969013,path,8
ESN,268983.2072029879,29573.63874975536,path,8
ESN,290458.0124033232,30445.45958649313,path,8
ESN,313647.3010585468,31331.79333510072,path,8
ESN,338687.9523389081,32114.15661678606,path,8
ESN,365727.7734333518,32663.29085678124,path,8
ESN,394926.3720094577,32841.77419479879,path,8
ESN,426456.0983279415,32093.69285682551,path,8
ESN,460503.06257272576,30513.526186569572,path,8
ESN,497268.23340156564,28680.2187072277,path,8
ESN,536968.6242016305,26965.573176299793,path,8
ESN,579838.5740521427,25017.354506300464,path,8
ESN,626131.1309551953,23172.81935724802,path,8
ESN,676119.5454995328,21602.255229272363,path,8
ESN,730098.8837739273,20262.154060973884,path,8
ESN,788387.7690506775,19255.971442399044,path,8
ESN,851330.2625198463,18507.255455033915,path,8
ESN,919297.8941756297,17987.157893717223,path,8
ESN,992691.855842545,17635.16748285252,path,8
ESN,1071945.3692861942,17395.70225948037,path,8
ESN,1157526.2433868237,17261.137497647356,path,8
ESN,1249939.6354698807,17213.41874918691,path,8
ESN,1349731.0330928455,17275.150372424152,path,8
ESN,1457489.4738889001,17388.666849893303,path,8
ESN,1573851.02247317,17587.374017609738,path,8
ESN,1699502.5249346376,17821.287238176086,path,8
ESN,1835185.6630753288,18087.45865303496,path,8
ESN,1981701.332327684,18293.72059899294,path,8
ESN,2139914.3691916037,18469.850547489565,path,8
ESN,2310758.6560957646,18773.01097280141,path,8
ESN,2495242.633815597,19442.723412687785,path,8
ESN,2694455.253986058,20489.922723749434,path,8
ESN,2909572.406844986,21863.276103657994,path,8
FIN,0.0,31861.559982151128,path,9
FIN,1450.0,31861.559982151128,path,9
FIN,1564.853780314423,32648.28093839702,path,9
FIN,1688.8050715616143,33325.362048932606,path,9
FIN,1822.5744830671463,33840.670963272634,path,9
FIN,1966.9397032636061,34141.36205454217,path,9
FIN,2122.7400208983313,34189.579835148164,path,9
FIN,2290.881204363773,34095.91289731596,path,9
FIN,2472.3407675171798,33912.72389675251,path,9
FIN,2668.1736526032546,33660.33036390186,path,9
FIN,2879.5183633183065,33358.99667341326,path,9
FIN,3107.6035836713463,32929.086084043665,path,9
FIN,3353.7553211219,32184.877493150547,path,9
FIN,3619.404615522219,31215.428720848027,path,9
FIN,3906.095858680976,30118.457729392354,path,9
FIN,4215.495772915474,28979.924537473304,path,9
FIN,4549.403100790515,27638.85557529532,path,9
FIN,4909.759062376686,26079.819088305412,path,9
FIN,5298.658640822866,24447.50668940084,path,9
FIN,5718.362761853337,22860.926308963015,path,9
FIN,6171.311437996842,21369.77151512207,path,9
FIN,6660.137953963446,19822.074254710762,path,9
FIN,7187.684175638114,18321.912144883234,path,9
FIN,7757.017071692042,16984.767555161976,path,9
FIN,8371.446543862627,15893.156830152198,path,9
FIN,9034.544669561064,14993.0688012661,path,9
FIN,9750.166468677346,14160.022340422176,path,9
FIN,10522.472315313562,13453.607881675418,path,9
FIN,11355.952124739508,12924.156702899514,path,9
FIN,12255.451456184981,12612.544314467623,path,9
FIN,13226.199683221352,12441.900290963744,path,9
FIN,14273.840395505074,12326.88797607444,path,9
FIN,15404.464208628164,12216.237965528819,path,9
FIN,16624.644172820696,12060.724625936198,path,9
FIN,17941.473986359044,11791.929629886363,path,9
FIN,19362.60923583919,11345.238956776013,path,9
FIN,20896.31190307166,10812.828544062486,path,9
FIN,22551.49839734549,10191.743108458631,path,9
FIN,24337.79139230396,9420.30079725348,path,9
FIN,26265.57576879357,8569.209565025329,path,9
FIN,28346.058988918296,7699.808167561717,path,9
FIN,30591.3362522927,6859.392449815516,path,9
FIN,33014.460813289574,6080.810333029924,path,9
FIN,35629.51986808178,5384.071033739758,path,9
FIN,38451.71645265904,4779.000522779284,path,9
FIN,41497.45782794606,4268.190598723738,path,9
FIN,44784.450865861894,3849.766756537659,path,9
FIN,48331.80499086172,3519.75450688542,path,9
FIN,52160.14327542721,3274.018495193665,path,9
FIN,56291.722335375314,3109.883632260708,path,9
FIN,60750.561722015096,3027.644365679293,path,9
FIN,65562.58356339311,3058.6987885051635,path,9
FIN,70755.76326645236,3316.9698616579562,path,9
FIN,76360.29215623473,3773.5579040650227,path,9
FIN,82408.7529976536,4369.934775282641,path,9
FIN,88936.30942025916,5012.214510571919,path,9
FIN,95980.91034724536,5808.589558413113,path,9
FIN,103583.51061717697,6823.404877942571,path,9
FIN,111788.30908105413,8038.28350736178,path,9
FIN,120643.00555892738,9438.20099410066,path,9
FIN,130199.07814991826,11193.767474419634,path,9
FIN,140512.0825078294,13263.578048781426,path,9
FIN,151641.97482222677,15465.23655062525,path,9
FIN,163653.46038269388,17500.172769271463,path,9
FIN,176616.36975268633,19585.325443462138,path,9
FIN,190606.0647399318,21756.983431234796,path,9
FIN,205703.8765235434,23748.459527847583,path,9
FIN,221997.57848496427,25213.34828643044,path,9
FIN,239581.89649161667,25912.355908162604,path,9
FIN,258559.05959986566,26419.72732959628,path,9
FIN,279039.394378891,26817.35941167001,path,9
FIN,301141.96631065814,27067.399932878798,path,9
FIN,324995.2719948635,27125.17433278435,path,9
FIN,350737.9861830871,26710.931253388873,path,9
FIN,378519.76798515295,25905.330912869373,path,9
FIN,408502.130934693,24983.05789290715,path,9
FIN,440859.3819721737,24141.63968914288,path,9
FIN,475779.63480430085,23204.80101065605,path,9
FIN,513465.90353112126,22274.36155075796,path,9
FIN,554137.2828987833,21502.994149660095,path,9
FIN,598030.2220395339,20776.894283531532,path,9
FIN,645399.8991040258,20191.89985114733,path,9
FIN,696521.7047775738,19953.08061038174,path,9
FIN,751692.8433049882,19857.785820095392,path,9
FIN,811234.0603317987,19803.64161699313,path,9
FIN,875491.50760692,19796.872784892836,path,9
FIN,944838.7553874912,19806.187524031662,path,9
FIN,1019678.9642453034,19815.06879698179,path,9
FIN,1100447.228900937,19790.987033180587,path,9
FIN,1187613.107711836,19692.515995791706,path,9
FIN,1281683.3525198807,19616.229312212403,path,9
FIN,1383204.8547288266,19637.287850871035,path,9
FIN,1492767.8247390788,19726.44161368774,path,9
FIN,1611009.2232239214,19859.99067232632,path,9
FIN,1738616.4641954175,20226.248965316317,path,9
FIN,1876331.4113883413,20859.81959034995,path,9
FIN,2024954.691195685,21294.50870781107,path,9
FIN,2185350.34722965,21174.294701922336,path,9
FIN,2358450.8635681067,20619.306134270937,path,9
FIN,2545262.5858899085,19707.757632942757,path,9
FIN,2746871.5720156436,18523.42691318875,path,9
GBR,0.0,105983.18044509811,path,10
GBR,1450.0,105983.18044509811,path,10
GBR,1565.6728213628173,105643.51802806367,path,10
GBR,1690.5733679684167,105205.96737731744,path,10
GBR,1825.4377756882425,104690.82154076557,path,10
GBR,1971.0609051614297,104118.20195271377,path,10
GBR,2128.301026525548,103504.72005869368,path,10
GBR,2298.0848778687136,102812.97868851501,path,10
GBR,2481.4131272165064,101976.18413597919,path,10
GBR,2679.3662702453785,100930.1084924409,path,10
GBR,2893.110998482378,99493.74401024655,path,10
GBR,3123.9070755239327,97414.90768230394,path,10
GBR,3373.114761800566,94786.26685496968,path,10
GBR,3642.20283164749,91715.88953275906,path,10
GBR,3932.7572299318394,88045.06472835729,path,10
GBR,4246.490419256828,83158.1073068005,path,10
GBR,4585.25147283311,77472.94387183718,path,10
GBR,4951.036972502501,71440.36288955327,path,10
GBR,5346.002776144558,65205.88905152226,path,10
GBR,5772.476723820485,58172.029667499715,path,10
GBR,6232.9723575415255,51011.3332585831,path,10
GBR,6730.203735523098,44338.581189835575,path,10
GBR,7267.101428236565,38406.590093253726,path,10
GBR,7846.8297905357895,32685.782490617923,path,10
GBR,8472.805611656535,27589.80627314092,path,10
GBR,9148.71825300758,23458.817369351553,path,10
GBR,9878.551392441299,20362.370030341146,path,10
GBR,10666.606503159417,17732.334822955076,path,10
GBR,11517.528205633504,15563.884046193727,path,10
GBR,12436.331641958639,13988.054740502435,path,10
GBR,13428.432033978663,13066.463523855002,path,10
GBR,14499.67659939186,12431.607104352264,path,10
GBR,15656.379013943639,11922.524065060366,path,10
GBR,16905.356622818443,11588.972533096348,path,10
GBR,18253.970620546716,11479.99554300565,path,10
GBR,19710.169436238164,11710.4085674683,path,10
GBR,21282.53557984426,12188.098646922017,path,10
GBR,22980.336225551247,12681.382353719564,path,10
GBR,24813.577830431004,12924.004343736155,path,10
GBR,26793.06511025984,12443.487517391182,path,10
GBR,28930.4647200953,11490.495004719112,path,10
GBR,31238.374014930385,10323.661553290944,path,10
GBR,33730.3952956848,8838.821663709377,path,10
GBR,36421.2159781227,7318.8962349449475,path,10
GBR,39326.69515719441,5948.61520747363,path,10
GBR,42463.957076993094,4816.523639217229,path,10
GBR,45851.49205721748,3943.0066585816653,path,10
GBR,49509.26547097828,3312.2703986372594,path,10
GBR,53458.83541623947,2897.723735501914,path,10
GBR,57723.47977442355,2679.474066599382,path,10
GBR,62328.33340503534,2661.9196515005724,path,10
GBR,67300.53628489928,2886.6945013785435,path,10
GBR,72669.39346510959,3343.987290197973,path,10
GBR,78466.54778844333,4023.3401048817786,path,10
GBR,84726.16638519472,4888.410115584707,path,10
GBR,91485.14204659539,5831.868274985548,path,10
GBR,98783.31066266973,6809.174195580415,path,10
GBR,106663.68600605635,8008.644600819401,path,10
GBR,115172.71324555855,9398.523057812201,path,10
GBR,124360.54268357543,10889.291483325234,path,10
GBR,134281.3253307618,12332.232562940875,path,10
GBR,144993.53205996696,13738.341849529019,path,10
GBR,156560.2982204748,15139.673441497041,path,10
GBR,169049.79574362404,16517.550295091274,path,10
GBR,182535.63493291574,17863.499431060565,path,10
GBR,197097.29830666995,19218.699244034146,path,10
GBR,212820.60905020192,20516.33323860076,path,10
GBR,229798.23683847088,21645.671203811045,path,10
GBR,248130.24401040663,22627.995042921124,path,10
GBR,267924.6753139429,23559.67698232625,path,10
GBR,289298.19469758467,24242.307321730597,path,10
GBR,312376.7729016118,24508.908808557553,path,10
GBR,337296.4299014335,24650.91410282938,path,10
GBR,364204.03657888493,24743.633920486067,path,10
GBR,393258.18034633755,24773.42889432737,path,10
GBR,424630.09982541885,24285.852117105314,path,10
GBR,458504.69408912986,23296.256516954585,path,10
GBR,495081.6124156023,22319.18899917464,path,10
GBR,534576.4309762683,21536.875492255065,path,10
GBR,577221.9233935719,20775.763007432022,path,10
GBR,623269.4326566109,20167.851916800795,path,10
GBR,672990.3524804679,19692.8075127296,path,10
GBR,726677.7268400345,19292.210911404785,path,10
GBR,784647.9771056245,19124.663130105288,path,10
GBR,847242.7669597174,19150.269979597528,path,10
GBR,914831.0160862488,19211.51090145334,path,10
GBR,987811.074500669,19285.610488551945,path,10
GBR,1066613.0703357921,19378.535448278144,path,10
GBR,1151701.4449207552,19500.424442747368,path,10
GBR,1243577.6900942842,19640.962014296172,path,10
GBR,1342783.303885361,19790.373085900632,path,10
GBR,1449902.9819814332,19965.99643702022,path,10
GBR,1565568.0637939537,20199.880042944784,path,10
GBR,1690460.253431588,20671.824718393727,path,10
GBR,1825315.6375116792,21538.629696930468,path,10
GBR,1970929.0234900555,22350.60523315024,path,10
GBR,2128158.624078302,22601.010731649327,path,10
GBR,2297931.1153574386,22564.522874089635,path,10
GBR,2481247.0983993704,22410.0045786273,path,10
GBR,2679186.9965856867,22056.39736692154,path,10
GBR,2892917.4233813,21432.034304006243,path,10
GIH,0.0,72097.76953542772,path,11
GIH,1450.0,72097.76953542772,path,11
GIH,1565.2989687514812,71852.98516350394,path,11
GIH,1689.7661114306554,71618.44679095938,path,11
GIH,1824.1304494162796,71394.7168828935,path,11
GIH,1969.1789733375715,71182.53781968067,path,11
GIH,2125.761252587865,71005.49999261298,path,11
GIH,2294.7944113707877,70847.82246592524,path,11
GIH,2477.268500424382,70663.9483187413,path,11
GIH,2674.25229588608,70408.1261869245,path,11
GIH,2886.8995592632846,70013.33496319893,path,11
GIH,3116.4557951751203,69460.07177482899,path,11
GIH,3364.2655464463405,68753.96648361081,path,11
GIH,3631.7802692817895,67889.33357343765,path,11
GIH,3920.566834647422,66611.37716568555,path,11
GIH,4232.316705651634,64887.87827622236,path,11
GIH,4568.855844680119,62816.367926810846,path,11
GIH,4932.155408311702,60441.176897867364,path,11
GIH,5324.343292656792,57258.277908337746,path,11
GIH,5747.7165967410665,53464.82262176091,path,11
GIH,6204.755076934183,49459.027799718824,path,11
GIH,6698.135671227997,45470.72134545479,path,11
GIH,7230.748178434961,41087.679010068576,path,11
GIH,7805.7121841419985,36702.2942286109,path,11
GIH,8426.395332557478,32747.6830130673,path,11
GIH,9096.433051272079,29386.493413562912,path,11
GIH,9819.74984446419,26227.73942611966,path,11
GIH,10600.582279267119,23485.09396350505,path,11
GIH,11443.503799932447,21368.384418534497,path,11
GIH,12353.451515129596,19891.820522027956,path,11
GIH,13335.755115278478,18634.013719265207,path,11
GIH,14396.168089288065,17645.48352166567,path,11
GIH,15540.901423541787,17023.3738585201,path,11
GIH,16776.65998050923,16782.797574890526,path,11
GIH,18110.681770058858,16666.614949546187,path,11
GIH,19550.780343489227,16575.00678105952,path,11
GIH,21105.39055858651,16430.114824608187,path,11
GIH,22783.61798376049,16091.291320815513,path,11
GIH,24595.292230626208,15405.422371230006,path,11
GIH,26551.024527407255,14477.955369247347,path,11
GIH,28662.269870376458,13421.671620597044,path,11
GIH,30941.39411736341,11989.207446938626,path,11
GIH,33401.74641630489,10203.754379264346,path,11
GIH,36057.73739306244,8811.983076493636,path,11
GIH,38924.92355646369,7527.494000956353,path,11
GIH,42020.09841493991,6361.667549872571,path,11
